record_id,entity_label,behavior_score
1153,6,63.66043849420716
1154,0,60.05165370473438
1155,6,54.20132482468472
1156,3,50.18488906599591
1157,2,69.51624467247615
1158,4,29.616922002464936
1159,1,45.26328292215019
1160,7,68.11647227384151
1161,8,38.1124886174631
1162,4,30.588620065774126
1163,2,36.723554197763704
1164,9,32.857402702429994
1165,6,51.58959767972665
1166,0,28.331819555929055
1167,9,30.578783014089623
1168,2,50.262385547923884
1169,8,32.49448089277635
1170,1,40.45452180414622
1171,8,38.94036434734214
1172,0,37.98801953551564
1173,3,54.661777431488055
1174,9,41.057801428035766
1175,5,29.41243781683663
1176,6,34.74302038974244
1177,2,56.16044058250321
1178,8,37.22948229917666
1179,3,47.885253458076924
1180,4,59.53462070286998
1181,7,54.32324762179373
1182,2,51.554678634342025
1183,7,44.276274645515514
1184,0,43.749130030871456
1185,7,35.11199862464305
1186,9,43.069381302412204
1187,7,50.81531087911796
1188,5,70.32647412976984
1189,4,63.743149635599124
1190,8,56.5853397325236
1191,5,45.9250223357265
1192,0,38.399296031794286
1193,5,45.12028682685262
1194,0,39.14804112923773
1195,5,58.501048146607374
1196,2,37.92753719028263
1197,5,63.35706676036204
1198,5,37.12897521118067
1199,0,44.39797377750691
1200,8,43.577014596873894
1201,7,51.468900871025525
1202,1,71.95429491800026
1203,1,48.96121153004076
1204,4,43.5835527586718
1205,9,55.551919149785334
1206,1,66.15344035812784
1207,0,49.79209813189427
1208,1,40.737319807215286
1209,4,32.498062794691755
1210,9,35.554732522388896
1211,6,48.248751807158
1212,4,40.358236019019806
1213,0,45.579017328456466
1214,6,49.57300664916699
1215,5,67.827910956181
1216,6,58.32968970464258
1217,1,50.56867021674435
1218,4,62.01820746404759
1219,7,40.71751807835008
1220,6,71.35432305639277
1221,5,72.15979912949443
1222,5,52.40775151576196
1223,0,65.52097940827609
1224,0,53.02195229052392
1225,6,63.6672359865982
1226,2,62.31559688320609
1227,5,63.344837849884584
1228,4,43.57316529193989
1229,2,59.373780715846294
1230,5,56.88659565134099
1231,2,57.106081752231695
1232,7,42.16170470297698
1233,6,35.33854240116206
1234,8,58.2767640482838
1235,4,46.56153111895372
1236,0,36.661157007014125
1237,9,49.885825837672314
1238,7,61.91986162452471
1239,1,62.67650115621155
1240,5,34.15912450126454
1241,0,48.375541624536034
1242,5,42.87893372856836
1243,3,43.23729923889281
1244,4,60.02947577330232
1245,9,69.12146052352784
1246,6,52.363347187700526
1247,5,46.16282793753757
1248,0,52.96795090446654
1249,8,48.468584515637254
1250,5,36.45141929597299
1251,5,62.97470259344335
1252,8,58.012950307477965
1253,9,38.82843971906136
1254,4,34.66639417751425
1255,5,56.285011290431164
1256,5,45.61931370591824
1257,6,57.38555452401636
1258,8,65.57194180447296
1259,4,50.49299296312463
1260,4,55.07964000027512
1261,3,34.30127329062216
1262,9,36.03758838772551
1263,3,62.83817296133493
1264,7,42.570739294792354
1265,1,49.403977249806765
1266,9,55.70126338913565
1267,7,40.41727711796814
1268,1,36.25533491305756
1269,0,52.40435178616995
1270,9,46.99619032861356
1271,8,30.566012933367492
1272,7,72.86474359631038
1273,5,45.55485438795132
1274,3,27.686327197787026
1275,1,51.266385021810166
1276,7,54.02952077331573
1277,2,55.58935120119322
1278,9,47.05486623229996
1279,3,28.765433175487082
1280,4,53.71359689610694
1281,3,32.215299089149305
1282,7,57.065259948489796
1283,8,42.86416120299116
1284,0,32.90893579931595
1285,1,61.94141165164915
1286,3,70.83937453440576
1287,0,55.49519090769097
1288,5,57.33897510674696
1289,4,30.912017248479014
1290,6,41.004314101713554
1291,5,30.012546241212192
1292,2,44.76726637082275
1293,4,52.7151753967002
1294,2,59.995462116237405
1295,8,24.7439355228924
1296,1,62.697897765754284
1297,5,49.04768168025866
1298,8,41.802285961936406
1299,9,67.22772695883033
1300,6,58.16839259193084
1301,4,61.30669373537197
1302,1,43.5201134745637
1303,1,30.21055324764505
1304,3,37.655623083823045
1305,9,70.15843299501677
1306,1,57.678265519223224
1307,7,46.86781665908118
1308,9,49.05294508971272
1309,6,37.604982594565925
1310,6,54.34043080542473
1311,2,61.379422466555766
1312,6,43.96543268573303
1313,7,51.56560417878778
1314,4,45.09622151022308
1315,0,43.23768759645096
1316,0,59.06069960008439
1317,3,54.5843595399531
1318,1,54.1758917062675
1319,6,73.02835607690113
1320,2,67.81095502302836
1321,3,54.85361833165041
1322,8,34.393914172945756
1323,1,50.00083740306138
1324,7,60.971544792778474
1325,0,42.6610942341073
1326,2,46.06548223628435
1327,3,45.37429541184457
1328,5,46.66470024470921
1329,0,42.290545681993976
1330,7,42.98084537835966
1331,1,30.131842016428646
1332,4,43.76870270306637
1333,5,19.154199168350136
1334,7,50.51343622921426
1335,2,61.6871609756784
1336,8,64.65867300086713
1337,4,41.08270254837976
1338,7,53.5357916028005
1339,3,32.753672093195945
1340,8,64.77792278022308
1341,7,52.223432850517646
1342,4,55.00001768092747
1343,2,58.85065275134432
1344,0,42.124100804584884
1345,4,65.6685286769526
1346,4,18.51541662340107
1347,3,60.873693948838756
1348,9,58.63053142870888
1349,9,55.41678486561709
1350,7,31.66424450835364
1351,2,55.134946052029875
1352,9,69.9024431841548
1353,8,49.85332184089423
1354,2,37.83624435083103
1355,3,57.91456823519717
1356,5,58.21047085163714
1357,8,81.7792600265618
1358,9,47.035430319095255
1359,1,49.11256457935322
1360,1,42.0165932799871
1361,1,21.539113373098218
1362,4,46.93457147239959
1363,5,75.15259244370084
1364,2,59.15117170631348
1365,2,43.02228033093978
1366,1,40.50399673173031
1367,5,35.545420398872295
1368,0,20.289874513372215
1369,8,40.647775377715405
1370,9,35.85113335909813
1371,3,65.83527743321092
1372,1,47.953647520736254
1373,5,38.59917600386793
1374,4,52.63426095173331
1375,2,67.5638002063173
1376,2,40.76764168436263
1377,4,55.63979945289662
1378,3,24.570347158037396
1379,4,28.401350223739758
1380,1,38.9883530698401
1381,0,53.296807248875986
1382,4,51.13022887082038
1383,0,40.60820087590769
1384,2,46.835440503393215
1385,7,78.87955628246779
1386,7,54.37231174492639
1387,8,30.58057553673455
1388,0,47.404628673061254
1389,3,52.36541811966477
1390,5,68.16271813023715
1391,6,32.25279954307022
1392,4,58.001537014581075
1393,6,47.676182839707884
1394,9,33.73934368005144
1395,7,60.1832326897533
1396,9,49.671931014342555
1397,5,60.00111298081864
1398,3,39.26807690342024
1399,0,54.10849943584288
1400,4,43.54571384681978
1401,9,33.19473640729056
1402,9,36.11383127890462
1403,9,58.37570043663288
1404,3,43.51685350851451
1405,4,75.13778515030575
1406,3,49.66790786544716
1407,8,44.86358088367708
1408,2,67.80531409067626
1409,2,53.7336208081779
1410,9,35.9620554010118
1411,6,61.68221729038479
1412,1,27.89551833922726
1413,8,39.54267554500257
1414,7,71.15115709614349
1415,5,42.04162932044233
1416,8,41.36870395674952
1417,2,41.178059802351626
1418,3,57.05974931215984
1419,6,54.19179897799239
1420,0,59.31594027734627
1421,0,49.62589811691364
1422,0,49.64885929249945
1423,7,53.28569736390594
1424,5,44.60855650776806
1425,2,47.12008247802564
1426,9,43.161702180551835
1427,6,47.328636586476605
1428,5,45.763546473758105
1429,4,52.80402865601322
1430,2,54.37810716536694
1431,3,32.88314232156896
1432,0,68.85353133685744
1433,8,78.60101367020386
1434,4,56.25502606750861
1435,1,56.94220480209441
1436,8,68.35695529369077
1437,6,57.37853278267496
1438,7,56.65576443253247
1439,2,46.39603288807088
1440,6,61.112025635700284
1441,0,36.00774628134169
1442,5,37.98484865374459
1443,9,61.963847222928514
1444,5,49.10067662996489
1445,9,38.90152165779273
1446,5,46.370574525921164
1447,2,44.06900541598462
1448,5,64.36177926017118
1449,2,44.53285595671716
1450,9,74.21095383600385
1451,8,61.33186275397998
1452,6,65.93351227080225
1453,3,51.342656978794444
1454,2,48.416341413292116
1455,5,48.818513192356576
1456,8,60.264042613633414
1457,2,54.56066808079181
1458,7,66.57032702256659
1459,5,66.60170058971225
1460,3,54.19284166363987
1461,4,58.81933893958522
1462,2,35.86202763400641
1463,1,31.6995859037895
1464,8,64.94986356832459
1465,2,55.50322700280913
1466,5,63.541069965575936
1467,4,47.8082357370998
1468,9,58.87488592944988
1469,7,32.233997775690135
1470,4,46.7067658980562
1471,7,66.29033943569254
1472,4,38.230782065161165
1473,9,39.784562825494405
1474,5,39.153781270743345
1475,4,53.741975666128425
1476,1,48.88915489231102
1477,9,57.72554231538493
1478,9,41.6881213101884
1479,5,62.459470335534775
1480,6,46.24357455237473
1481,2,73.14014302188086
1482,2,61.39728436685371
1483,6,65.14812849809732
1484,9,44.37259300548981
1485,3,81.62177230760533
1486,1,53.25654455092119
1487,8,62.52824697257813
1488,8,52.57569870525902
1489,5,56.900256605764156
1490,1,60.29306863355757
1491,2,28.399102444649266
1492,4,57.82393423586862
1493,4,45.25629949775933
1494,8,47.68609687323838
1495,9,55.08775623777975
1496,2,34.18216465008254
1497,1,59.161837882491156
1498,9,55.474016328104916
1499,7,75.93353263193072
1500,6,57.2408683726
1501,8,49.96727202196685
1502,2,65.14013088166577
1503,5,46.26148322500316
1504,4,49.268728825693856
1505,4,41.107678087416886
1506,9,22.97933854964468
1507,7,53.892439928821524
1508,0,55.10757623791185
1509,0,44.83876846705972
1510,2,56.11448343167109
1511,1,39.520037206084346
1512,1,63.287841048908554
1513,1,40.60799222743168
1514,3,61.60885931154914
1515,0,63.62389705399926
1516,9,48.02122762342702
1517,8,51.01134224583031
1518,4,58.32488875900437
1519,4,58.92766641326374
1520,8,35.53817079489749
1521,4,50.423750495893685
1522,7,47.858087295579836
1523,0,41.99797781129234
1524,0,35.995648709320456
1525,3,46.79437741377146
1526,7,58.88169649751192
1527,2,34.38875485790673
1528,0,66.04226735386553
1529,8,52.31595348674166
1530,8,35.76478653528677
1531,8,48.22769279424124
1532,8,59.688642142234535
1533,1,45.353854282268344
1534,3,37.06957396320416
1535,1,48.74603475084901
1536,6,54.34057783590597
1537,2,41.86396832252788
1538,8,58.879956355086925
1539,6,53.951184656700015
1540,7,37.903073463182196
1541,8,50.166058983752315
1542,7,43.957535066525
1543,6,26.26428801438645
1544,8,60.143671124825815
1545,0,36.64970151140395
1546,3,46.298120104506104
1547,3,39.855230169291104
1548,4,36.370307731793325
1549,7,44.24937390426717
1550,9,64.41461908671758
1551,0,56.493638293197264
1552,5,37.331751341712206
1553,8,40.0500410540863
1554,9,39.0220521095516
1555,7,62.81709984417466
1556,1,69.17878942954194
1557,6,57.89854423295845
1558,4,43.395969757269675
1559,1,57.68249469511023
1560,0,46.509573774247734
1561,1,51.43211743253837
1562,9,37.703236529021254
1563,5,29.98120320155724
1564,7,60.1926854840972
1565,2,52.340621196291835
1566,4,50.78660009936039
1567,1,35.29137693059113
1568,7,43.42836371925515
1569,3,71.68912673390437
1570,9,48.88665647322064
1571,5,76.20432434171708
1572,2,61.799182352350044
1573,7,40.095174449241924
1574,7,60.497843817498264
1575,2,60.92889273471398
1576,8,60.52575516382163
1577,9,39.0944622689618
1578,4,47.956234093085556
1579,9,44.98646728236782
1580,8,57.044935863315146
1581,6,69.42368123531737
1582,9,27.306185263698417
1583,2,59.82196621718596
1584,5,43.69050454162646
1585,9,54.71363909180925
1586,1,41.238275627260435
1587,5,36.47248783296631
1588,4,62.5658146060851
1589,2,36.43023924115379
1590,6,34.08541902291758
1591,3,51.78754837797054
1592,5,56.840992205656846
1593,8,39.13037408942295
1594,5,48.97559812752357
1595,3,55.533719055684635
1596,9,65.77179667768827
1597,1,37.573991552047886
1598,8,54.42565194248436
1599,3,66.14741319504319
1600,3,41.968834088332294
1601,1,41.930483024014656
1602,4,60.84183292885247
1603,5,46.349263251413646
1604,9,52.07943625801006
1605,5,44.35690698160315
1606,2,51.119742114497555
1607,8,44.55969515468852
1608,6,30.99916279679238
1609,2,68.35101037399185
1610,3,46.860284701368315
1611,6,34.11902297941319
1612,7,28.980575890211107
1613,5,47.589308537729195
1614,3,52.83623433565398
1615,1,31.87073446437754
1616,9,67.40186570126214
1617,7,71.24579859733407
1618,0,54.58046252014338
1619,8,47.71044277755546
1620,7,72.60916441372518
1621,2,53.17234015898159
1622,9,62.83380014549815
1623,3,57.53582250101047
1624,9,62.63206049276546
1625,3,29.62923844029191
1626,1,47.765832616766744
1627,9,46.881419488525154
1628,4,46.782523567822444
1629,2,51.78668725164184
1630,0,48.909678760608884
1631,1,43.529096239197756
1632,6,37.822498069644055
1633,0,44.578898183344215
1634,1,56.51533805179715
1635,9,40.30275636408808
1636,6,47.1896492762868
1637,0,70.77620526270846
1638,6,52.67322084906151
1639,7,44.26552555157294
1640,1,44.72925993519068
1641,3,40.52374419804406
1642,6,40.41104675384133
1643,0,53.739044052665776
1644,5,68.89539258015121
1645,4,53.55619607385965
1646,5,71.32101397454731
1647,7,37.03045231225002
1648,0,55.07517913075999
1649,2,27.341224291954706
1650,8,26.44180206562059
1651,7,63.31500897336998
1652,3,26.41951238010389
1653,9,67.03258324086305
1654,8,48.01794880415738
1655,6,28.084298145415477
1656,1,31.888001366978585
1657,0,62.03353880144288
1658,0,62.818147058098496
1659,2,50.827953136789205
1660,9,57.67747835090425
1661,1,43.60296137648012
1662,3,51.5146208519604
1663,7,31.996909163230598
1664,4,53.0391291353891
1665,4,59.233841707254506
1666,5,51.18802521363507
1667,4,37.196968311228424
1668,4,46.31910647610287
1669,6,44.68204148223025
1670,5,49.89409406944643
1671,9,38.124628922625064
1672,1,45.68468354826611
1673,0,43.28822721148068
1674,0,46.94770280073342
1675,3,51.1937332070973
1676,1,56.71782595975174
1677,5,48.53204865902628
1678,8,43.37344949937803
1679,9,47.991468747508556
1680,9,63.129738475973774
1681,7,44.13132767031421
1682,3,59.43766381163177
1683,1,46.38197532104982
1684,0,47.79042201222594
1685,6,44.9702375289153
1686,9,36.63915102552298
1687,2,33.510224372875875
1688,5,44.43469424820339
1689,4,56.37261550121756
1690,4,42.550803468872985
1691,1,56.00872469228172
1692,8,41.42166904356646
1693,3,41.96855421441963
1694,9,49.84693533962432
1695,0,43.849764660212706
1696,1,62.9171764760793
1697,8,46.86611048618568
1698,6,66.64546649281692
1699,9,52.79299195576515
1700,1,36.77041503900273
1701,6,57.59318717754033
1702,3,29.158351494059715
1703,9,33.64624684166379
1704,1,47.474584716243115
1705,3,62.17597961649991
1706,4,68.6069960636975
1707,3,48.45009732504504
1708,2,42.831038329254476
1709,5,64.98670171862427
1710,0,48.038430518926845
1711,7,54.698829042180805
1712,4,39.851377369250976
1713,7,43.99266699430608
1714,9,68.23293466791247
1715,3,62.522029568318324
1716,3,57.30410824678205
1717,4,48.14420105980078
1718,4,48.75522214992578
1719,5,52.98687875361116
1720,4,62.39868357903218
1721,4,52.71926694283145
1722,7,48.445973667596114
1723,5,58.732642586479464
1724,1,51.6402083854788
1725,3,76.44916214715039
1726,3,30.33551039710541
1727,4,57.96404971047178
1728,5,62.62508819024922
1729,4,52.614345079638944
1730,5,40.56465779417651
1731,7,50.90775678686734
1732,3,51.242664350658465
1733,2,43.73096113660246
1734,8,58.91432305267649
1735,2,59.4670464655211
1736,7,51.73981979444914
1737,9,67.65825216968241
1738,4,61.747026553082186
1739,8,66.95561287232623
1740,2,67.5624710344577
1741,9,28.58880444639506
1742,9,46.64164675805914
1743,7,39.21346722534056
1744,6,55.644154508068
1745,6,46.78739999435555
1746,9,68.33808100181834
1747,8,49.883728399990005
1748,7,64.75912574493489
1749,2,46.93987294520146
1750,5,78.85690535829983
1751,5,47.022360415527345
1752,4,51.93213155381928
1753,2,56.93800045749809
1754,8,51.10067135926039
1755,6,45.14879420363362
1756,3,36.25349882557333
1757,5,55.09134036914357
1758,4,57.92508269050908
1759,0,32.630076012797545
1760,1,30.710016530939082
1761,0,48.51689896256674
1762,8,68.27430332670744
1763,8,41.48133683188465
1764,4,39.592310535572956
1765,7,51.11181257417318
1766,9,67.02364728693739
1767,3,65.06608807660868
1768,0,58.811287603365855
1769,3,61.75373504716647
1770,6,81.51912371945453
1771,1,56.46921276277469
1772,1,34.82871818045356
1773,5,32.77520024679444
1774,8,32.70582413481773
1775,2,70.9348354401294
1776,6,42.57998470537728
1777,9,65.34357702371122
1778,8,48.90968012257461
1779,8,51.59379172983927
1780,3,29.136014707506202
1781,1,53.35327694634607
1782,0,46.77462193802
1783,5,42.77575377141694
1784,4,50.09115079291292
1785,5,64.17678900115389
1786,6,63.513834898949064
1787,8,53.96693367581445
1788,9,61.093142751176934
1789,9,54.23128032806456
1790,5,58.36317813866341
1791,5,28.421259887937016
1792,2,50.71144851760154
1793,7,61.060069068057196
1794,8,56.88800435797437
1795,0,47.00367881708863
1796,5,44.93132733790957
1797,6,76.01220871239433
1798,7,46.561543193411396
1799,9,33.02278891338201
1800,7,41.618116558029996
1801,6,41.623917898602194
1802,7,37.90788718322338
1803,8,41.28220231314357
1804,9,62.43817648080384
1805,6,39.24364417361153
1806,2,34.1807825693616
1807,8,49.94186955202871
1808,0,41.27922137296607
1809,7,60.34218991269545
1810,5,30.06949223221899
1811,2,57.266173084763885
1812,8,61.93212811743992
1813,5,60.61819160398969
1814,6,42.584911802015384
1815,1,59.94118891675052
1816,0,46.82413686684308
1817,0,50.21649823376442
1818,2,45.730412711204195
1819,2,50.69244158278284
1820,7,60.0599732730291
1821,6,63.12198901702014
1822,9,61.1349234557586
1823,7,46.60604380604628
1824,0,54.798611259671446
1825,3,49.08246095529973
1826,7,52.11961310403063
1827,9,65.00883168313452
1828,1,36.43294693805989
1829,6,60.4403992996705
1830,7,29.991596298578997
1831,8,58.36842800687333
1832,6,61.86849634191286
1833,8,31.435491527708077
1834,1,63.56697461961335
1835,0,44.65752885915344
1836,0,50.399475041209385
1837,3,59.290469072718956
1838,0,38.547174266022324
1839,6,77.577982323476
1840,7,56.90063054252653
1841,2,45.755500358877306
1842,0,55.37826996417803
1843,2,46.74951522842029
1844,1,40.24868338296747
1845,5,32.64528861844412
1846,6,51.43269130549045
1847,8,32.560558032987366
1848,4,60.02140419298049
1849,3,46.10988615005633
1850,0,22.931187516432487
1851,5,44.44151741941176
1852,7,74.20231570009489
1853,3,55.831595826228686
1854,0,67.99052661762386
1855,4,26.40202992512835
1856,9,71.75709710107793
1857,4,41.61445854952958
1858,1,24.144800539364745
1859,5,61.13337024500819
1860,9,43.798435362554336
1861,8,53.95845921270037
1862,5,45.345383940940835
1863,7,62.85094920815977
1864,9,61.75409205185921
1865,2,61.48597082696373
1866,9,52.038046980396224
1867,1,46.59005583831542
1868,3,39.111831998842256
1869,8,60.166299423416824
1870,8,57.293992100896595
1871,2,34.57386221211007
1872,0,51.190447826204085
1873,0,49.38243505771272
1874,3,58.449969696001546
1875,3,64.6237017326547
1876,9,49.90995319733171
1877,5,63.856324974293756
1878,4,48.41494426675543
1879,5,56.46885509974852
1880,9,50.601710467032554
1881,6,56.7176064382816
1882,6,65.87605264503861
1883,9,60.31564658943124
1884,9,57.05264134941343
1885,8,76.03925194795428
1886,5,54.597375021141126
1887,7,63.756946317724164
1888,1,42.09131019598178
1889,7,60.86257878925617
1890,8,53.831307923543434
1891,3,53.94539835267561
1892,4,45.54676856930309
1893,4,40.06490114416613
1894,1,61.292992742216725
1895,4,66.41944041042176
1896,8,47.984004017016915
1897,3,52.62057952886532
1898,9,47.480035218380706
1899,2,44.07454387745776
1900,6,58.857382781126965
1901,7,63.87646257934166
1902,9,46.48710909125615
1903,5,52.51479371213769
1904,5,24.245097862217634
1905,4,39.223850094572995
1906,5,52.74753673087661
1907,8,52.72899428539907
1908,1,54.39882388800926
1909,9,53.704550724544795
1910,2,45.10056741124104
1911,0,30.82194631019321
1912,3,39.04328326419523
1913,1,40.65323062574198
1914,5,67.35349566566236
1915,0,59.36909811696071
1916,7,59.77012152601504
1917,9,56.16208352231023
1918,5,56.059966618029044
1919,8,55.15407263614175
1920,5,60.180792121828084
1921,9,41.50529039331533
1922,6,69.71229297909713
1923,4,29.161041451597562
1924,7,54.48995362210785
1925,7,28.858204948057903
1926,9,57.22767365549076
1927,8,62.91776059954897
1928,5,55.071222379905635
1929,0,40.03512404389235
1930,8,53.477390282305414
1931,2,39.62324091251937
1932,8,46.6354795592421
1933,6,55.5442018018128
1934,2,52.48516317546882
1935,8,48.65078122077636
1936,6,48.3597321844575
1937,6,48.83755304786777
1938,6,61.16156761101985
1939,1,47.89533533278685
1940,3,37.30316027843159
1941,9,61.052231757388675
1942,7,54.27477124060914
1943,1,45.74331759914435
1944,3,38.10510180561133
1945,9,49.641069321421774
1946,7,66.08330989391727
1947,2,53.90158411872178
1948,5,43.31119293420079
1949,1,36.36149592907882
1950,7,46.33868641685142
1951,7,34.30640496903719
1952,0,45.44265602012958
1953,2,51.370125328252726
1954,1,52.9237057049182
1955,6,52.22990001211804
1956,6,43.97033073046978
1957,3,40.897591354712354
1958,7,36.40805340757543
1959,2,63.289913306189796
1960,8,36.058220298472925
1961,4,79.76705281669135
1962,1,57.982013987146395
1963,8,36.089564582074814
1964,0,53.9081831330803
1965,7,58.40038698652159
1966,5,39.021445307805294
1967,0,46.357426720517594
1968,3,40.19852544627798
1969,2,52.83002619361367
1970,6,60.825964790715645
1971,6,39.1501002122606
1972,5,59.87339387819307
1973,9,56.30565381593981
1974,9,44.31809801529643
1975,7,54.59912572555077
1976,6,71.71049938107367
1977,3,49.60662999102731
1978,6,54.9629069679623
1979,0,48.60134654607253
1980,2,56.794024325625095
1981,1,46.222892565812394
1982,6,50.900114946611765
1983,8,23.614325968467455
1984,4,45.56280364505654
1985,8,42.98108999705224
1986,7,36.59569278668805
1987,0,38.41654372190841
1988,1,59.63162321814567
1989,5,64.75842562285332
1990,4,36.825051497229076
1991,6,69.35124606051347
1992,8,61.61685515597105
1993,3,23.832489231102635
1994,7,60.44058926358961
1995,3,34.75752884198009
1996,2,69.15936084995133
1997,1,54.04682119330636
1998,7,48.85073365855323
1999,7,47.79937421445197
2000,2,47.282525677497226
2001,0,38.556068164695006
2002,5,39.36038817628991
2003,4,57.489290646671996
2004,7,85.04492198261492
2005,5,53.98755356989615
2006,3,59.62593570629239
2007,9,44.930146578971026
2008,9,47.59013465556214
2009,1,47.70120135145462
2010,7,58.37710700069354
2011,4,53.02158667023603
2012,7,42.85235436892509
2013,4,44.71095172165556
2014,5,39.623943132706586
2015,9,25.467265928968658
2016,4,69.62327925177703
2017,2,49.109166872613066
2018,9,69.78082649285251
2019,7,80.15849071796056
2020,2,29.9397672989831
2021,3,50.972217056155436
2022,5,37.812958440788485
2023,1,56.065286638485055
2024,6,45.55975565049177
2025,4,60.103711941406836
2026,9,42.5408957402708
2027,4,44.7337394795969
2028,4,65.63239159024073
2029,1,20.501287217548967
2030,9,51.96682576761494
2031,8,47.70846105617543
2032,2,61.998353645223716
2033,6,45.736627436243715
2034,4,59.22126846711051
2035,9,44.79998679383024
2036,9,34.12795992823642
2037,4,41.09230267174669
2038,3,37.933739924912665
2039,9,55.5284809557157
2040,5,64.46765178360411
2041,6,41.22769228266649
2042,6,49.72880568660729
2043,7,48.99135101162299
2044,4,52.51347785580647
2045,6,71.0532751817592
2046,3,45.304488292128184
2047,8,54.42529498069284
2048,4,49.62291907532032
2049,2,38.990123823941936
2050,4,64.15509199237258
2051,8,44.95163271180613
2052,7,44.92853349202635
2053,0,47.75013816084751
2054,4,52.02750034861694
2055,5,62.62284382295461
2056,9,45.496677263073835
2057,1,57.43185826505329
2058,5,36.00388737513112
2059,8,55.81819921666978
2060,3,39.28988232518431
2061,2,42.1201785546206
2062,8,37.356706500502376
2063,1,46.85260749664262
2064,8,49.83882215930699
2065,9,58.72805167015931
2066,1,52.06222932365038
2067,9,50.92456958502265
2068,2,60.4697763840665
2069,6,39.61683439411132
2070,1,53.784317302920556
2071,0,47.979144401510545
2072,8,52.55103346760672
2073,5,34.03172506637698
2074,8,39.08533963723027
2075,2,70.64824018088053
2076,2,58.87100893084934
2077,9,54.21439402662062
2078,2,59.48385390171189
2079,1,63.233072422127854
2080,5,61.100392106108195
2081,2,36.919882258356644
2082,4,64.14502821680212
2083,4,27.321211405789487
2084,9,49.67561200921591
2085,2,54.35293365820599
2086,2,65.21631904041973
2087,0,49.325891160859435
2088,5,42.959833513363165
2089,2,56.655039573543945
2090,0,64.92994049537482
2091,9,54.73430050016699
2092,8,33.98457851006515
2093,0,67.14874576373498
2094,4,57.558982808015635
2095,4,34.92635316648307
2096,1,55.053328985458684
2097,0,65.68129244531303
2098,5,70.1421325662694
2099,6,56.9458800517045
2100,8,55.704174823038144
2101,7,52.10171645270576
2102,9,32.475888171370386
2103,2,49.415166168927946
2104,8,56.74502771298191
2105,0,56.07636778002295
2106,5,56.108158691486565
2107,9,61.77657336635025
2108,1,56.741277628984456
2109,9,36.489628303645674
2110,8,33.58103327622935
2111,8,21.18829640699093
2112,7,42.603958960505395
2113,6,50.962057734918254
2114,5,50.54970068540921
2115,1,60.387966899517764
2116,3,47.087574559048726
2117,9,50.13130137140096
2118,6,61.987542745119164
2119,5,42.17502583614485
2120,8,31.40759593769129
2121,4,45.34418482843456
2122,5,46.84712500550477
2123,9,37.766216317577125
2124,5,41.08764414122832
2125,7,33.353819803023654
2126,7,65.27745881582446
2127,5,30.83886473773229
2128,7,58.40240123371596
2129,6,46.789048348553955
2130,0,13.89452148614139
2131,4,36.931969504555
2132,9,30.686948219049242
2133,9,33.70345699400936
2134,9,47.77023774998362
2135,4,38.21365383473124
2136,9,35.028092035474465
2137,8,52.891094381404905
2138,6,56.170690951192626
2139,6,42.7548983876411
2140,9,58.81020893639718
2141,1,64.4987206332698
2142,7,32.37106849261998
2143,2,58.1727472244414
2144,8,47.776733389876355
2145,5,48.746361829140575
2146,8,55.862431862199315
2147,8,57.80877446081033
2148,6,63.440376080447656
2149,9,61.77233747174723
2150,7,45.61947558130319
2151,1,42.91898004101358
2152,4,45.9091645041417
2153,2,44.79737864362476
2154,0,38.16732740388598
2155,5,44.19731245283431
2156,8,58.19960501099122
2157,1,66.28439621869401
2158,8,54.77571470189867
2159,7,23.194152088633146
2160,8,47.01727458832124
2161,4,67.41957098835802
2162,1,32.35760841239271
2163,9,63.862141298853516
2164,9,34.97388944145697
2165,5,43.98374304224133
2166,6,50.33783605619638
2167,2,37.820054784821664
2168,5,65.91132457854951
2169,5,52.640034162469775
2170,7,69.74729888191649
2171,0,52.16261440775085
2172,3,48.71017623041523
2173,0,54.179149727597675
2174,7,20.54198436043784
2175,1,51.76716198824825
2176,7,43.44907531838834
2177,2,56.85075763578226
2178,7,39.41803762952751
2179,5,26.34849751925844
2180,0,46.2555597578739
2181,6,50.30739805372356
2182,6,63.103893137552056
2183,5,47.147149031779506
2184,0,43.33040685733183
2185,4,64.10592295569472
2186,0,57.164332312161946
2187,0,71.21919568697254
2188,5,38.243128870090295
2189,7,55.44586150260077
2190,0,34.85203339115264
2191,1,69.81295057242993
2192,4,46.55878418902407
2193,7,49.28878693834855
2194,3,31.486060190303267
2195,4,49.416307608985264
2196,9,35.35847529611786
2197,4,67.77952598011835
2198,2,49.26716579281411
2199,5,67.11504601771199
2200,4,43.19399405362198
2201,1,34.52279423478382
2202,9,70.88369330938255
2203,3,58.77006268354115
2204,3,42.41651895232169
2205,6,56.58201703257455
2206,6,42.17593425864401
2207,8,61.96870884442913
2208,9,51.39927057596565
2209,1,38.10778708075299
2210,5,42.23789537330023
2211,1,65.36937222208056
2212,8,50.90053354372206
2213,1,42.262242142293616
2214,5,31.217847254916652
2215,7,53.85161139669295
2216,5,31.765580457311867
2217,2,57.00530555964828
2218,4,58.4842348412092
2219,3,61.866074030059494
2220,0,64.00760217878702
2221,4,75.54494283383647
2222,9,57.23547165477106
2223,4,53.183323287374996
2224,6,46.6293593969547
2225,6,52.481899541023594
2226,1,42.58104141596806
2227,3,42.01898006979404
2228,0,36.308258780442024
